g6,n,lam1,mu,gap1,lam2,hc,gap2,pi,diam,k,delta_k,gap3
FK|ko,7,3.6457513110645903,3,-3.196261568281412,2.0000000000000013,3.333333333333333,-1.3333333333333317,1.0,2,1,8.69041575982343,-9.69041575982343
F@\|w,7,4.24447009672264,3,-3.7949803539394624,0.7635615587029237,3.088095238095238,-2.324533679392314,1.1666666666666667,3,2,-0.40879339155356986,-0.7578732751130969
F~{WO,7,4.25327028258855,3,-3.8037805398053726,0.6818268591840682,3.01991341991342,-2.3380865607293515,1.0,2,1,8.54217721100687,-9.54217721100687
F}~I?,7,4.216170669886871,3,-3.7666809271036934,0.44578140150390205,3.016017316017316,-2.570235914513414,1.0,2,1,8.551133998549219,-9.551133998549219
Ftilg,7,4.1746637946682466,3,-3.7251740518850687,0.618033988749896,3.0778499278499276,-2.4598159391000314,1.0,2,1,8.516483318774473,-9.516483318774473
F@\}w,7,4.160999764234627,3,-3.711510021451449,0.8741355619220318,3.1357142857142857,-2.2615787237922538,1.1666666666666667,3,2,-0.35079712347974235,-0.8158695431869244
FC\zw,7,4.1907882754245325,3,-3.7412985326413546,0.8361774323474276,3.1666666666666665,-2.3304892343192387,1.1666666666666667,3,2,-0.0956252901570578,-1.071041376509609
Fse|o,7,4.125643085118632,3,-3.6761533423354544,0.4937965370566554,3.1293650793650793,-2.635568542308424,1.0,2,1,8.485358506589836,-9.485358506589836
F@\~g,7,4.10866707339299,3,-3.659177330609812,0.7544593353670098,3.18015873015873,-2.42569939479172,1.1666666666666667,3,2,0.17806726538883713,-1.3447339320555038
FBX|w,7,4.11206507629983,3,-3.662575333516652,0.7588432369025521,3.188095238095238,-2.429252001192686,1.1666666666666667,3,2,0.16810305262902248,-1.3347697192956893
Fp~y?,7,4.1465046899721045,3,-3.6970149471889266,1.0499827628815122,3.219047619047619,-2.169064856166107,1.1666666666666667,3,2,-0.36163161790085796,-0.8050350487658088
F~{WG,7,4.213557740477892,3,-3.7640679976947142,1.1485831721812683,3.283333333333333,-2.134750161152065,1.1666666666666667,3,2,-0.37927645550249794,-0.7873902111641689
FB^bw,7,4.093345027381246,3,-3.643855284598068,1.0000000000000009,3.261111111111111,-2.26111111111111,1.1666666666666667,3,2,0.16771679344817675,-1.3343834601148434
FBX~o,7,4.043129800140698,3,-3.5936400573575202,0.743151166056153,3.2222222222222223,-2.4790710561660694,1.1666666666666667,3,2,-4.208628151157542e-16,-1.1666666666666663
FgB~w,7,4.137692604461336,3,-3.6882028616781577,0.599689507071881,3.026984126984127,-2.427294619912246,1.0,2,1,8.572140391703453,-9.572140391703453
F~zD?,7,4.116016345130834,3,-3.6665266023476564,0.6180339887498951,3.0795093795093793,-2.4614753907594844,1.0,2,1,8.531578006495884,-9.531578006495884
Fn{[_,7,4.086171280199766,3,-3.636681537416588,0.8050995890217093,3.153246753246753,-2.3481471642250438,1.0,2,1,8.493992294442656,-9.493992294442656
Fn}S_,7,4.076423340782258,3,-3.6269335979990798,1.0568520577811003,3.1413419913419913,-2.0844899335608913,1.0,2,1,8.497290096006571,-9.497290096006571
Fn}SO,7,4.056142859503241,3,-3.6066531167200635,0.8563148926355185,3.195238095238095,-2.3389232026025764,1.1666666666666667,2,1,8.456265604542068,-9.622932271208734
FA]|w,7,4.066740234567636,3,-3.617250491784458,1.061580382862158,3.2071428571428573,-2.145562474280699,1.1666666666666667,3,2,-0.10461718734425367,-1.0620494793224131
F~ySO,7,4.051374241731038,3,-3.60188449894786,1.0000000000000009,3.216666666666667,-2.216666666666666,1.0,2,1,8.460181010810906,-9.460181010810906
F~|AG,7,4.141336115655363,3,-3.6918463728721855,1.484861952871928,3.3,-1.8151380471280718,1.0,2,1,8.450079518535937,-9.450079518535937
FBh|w,7,4.032934427829919,3,-3.583444685046741,1.246979603717467,3.2714285714285714,-2.0244489677111046,1.1666666666666667,3,2,-0.144985187814121,-1.0216814788525457
F@]~g,7,4.019412524968793,3,-3.569922782185615,0.7928773154969037,3.2515873015873016,-2.458709986090398,1.1666666666666667,2,1,8.426626547447452,-9.593293214114118
FBY|w,7,4.036158815128714,3,-3.5866690723455363,0.8432568553837929,3.2714285714285714,-2.4281717160447784,1.1666666666666667,3,2,0.27059308458080633,-1.4372597512474732
F~{OW,7,4.132637493579838,3,-3.6831477507966603,1.1404353694878278,3.354761904761905,-2.2143265352740773,1.1666666666666667,2,1,8.410262185871977,-9.576928852538643
F@N~o,7,4.0,3,-3.550510257216822,0.732050807568877,3.2261904761904763,-2.4941396686215995,1.1666666666666667,2,1,8.438562012865871,-9.605228679532537
FyVyG,7,4.083872359435608,3,-3.63438261665243,0.9999999999999998,3.111111111111111,-2.1111111111111116,1.0,2,1,8.54098323692983,-9.54098323692983
Fl}Ko,7,4.0126106454412485,3,-3.5631209026580706,0.7723432117844311,3.211183261183261,-2.43884004939883,1.0,2,1,8.469189652410515,-9.469189652410515
FyVz?,7,4.023336394168586,3,-3.5738466513854084,1.235400498575036,3.223088023088023,-1.9876875245129868,1.0,2,1,8.465847035371159,-9.465847035371159
F~zCG,7,4.044168279878004,3,-3.5946785370948264,1.1996526707785988,3.242135642135642,-2.0424829713570434,1.0,2,1,8.463413576754748,-9.463413576754748
FnZf?,7,3.996358940388712,3,-3.5468691976055338,0.691689780982886,3.191341991341991,-2.499652210359105,1.0,2,1,8.477040912966016,-9.477040912966016
FN{hg,7,3.9831590318179195,3,-3.5336692890347416,0.9999999999999998,3.2547619047619047,-2.2547619047619047,1.1666666666666667,2,1,8.431350756878878,-9.598017423545544
FC\~W,7,4.022774509340183,3,-3.5732847665570056,0.8254835608557056,3.2857142857142856,-2.46023072485858,1.1666666666666667,2,1,8.426465513813529,-9.593132180480195
FNxYo,7,3.956005054604848,3,-3.50651531182167,0.3605663829633111,3.2214285714285715,-2.8608621884652603,1.1666666666666667,2,1,8.447860168066871,-9.614526834733537
F}ys_,7,3.97333007910024,3,-3.523840336317062,1.1266431686107166,3.2706349206349206,-2.143991752024204,1.0,2,1,8.434688606491338,-9.434688606491338
F~ySG,7,4.005917705762449,3,-3.5564279629792708,1.3540937948094558,3.3015873015873014,-1.9474935067778456,1.0,2,1,8.428843194086115,-9.428843194086115
F~qk_,7,3.9831590318179195,3,-3.5336692890347416,0.9999999999999996,3.2825396825396824,-2.282539682539683,1.0,2,1,8.431350756878876,-9.431350756878876
F}mu?,7,3.970381771632629,3,-3.5208920288494516,0.8197116289499828,3.2706349206349206,-2.450923291684938,1.0,2,1,8.434363693294424,-9.434363693294424
FPT}w,7,3.9852582079803835,3,-3.5357684651972052,1.0577696384146738,3.346031746031746,-2.288262107617072,1.1666666666666667,2,1,8.391764560354037,-9.558431227020703
FNlj_,7,3.945225155553083,3,-3.495735412769905,1.0856374254642371,3.315079365079365,-2.2294419396151275,1.1666666666666667,2,1,8.396675144037086,-9.563341810703752
F@t~g,7,3.941539860087887,3,-3.492050117304709,0.8716331946774953,3.307142857142857,-2.4355096624653614,1.1666666666666667,2,1,8.401116505103492,-9.567783171770158
FyuyO,7,3.921398922112054,3,-3.4719091793288763,0.9462049135188684,3.295238095238095,-2.3490331817192267,1.1666666666666667,2,1,8.403546244048046,-9.570212910714712
FtviG,7,3.955725837682071,3,-3.5062360948988927,1.251749338229825,3.3269841269841267,-2.075234788754302,1.1666666666666667,3,2,1.2503243355116804e-15,-1.166666666666668
F~eqO,7,3.9988390060365377,3,-3.54934926325336,1.0697602800154644,3.357936507936508,-2.288176227921044,1.1666666666666667,3,2,0.2071734068907022,-1.373840073557369
F|VhG,7,3.9459952022280618,3,-3.496505459444884,0.7479996148274892,3.315079365079365,-2.5670797502518754,1.1666666666666667,2,1,8.397054654537703,-9.563721321204369
FFvHw,7,3.935520640364703,3,-3.486030897581525,1.0200547414348344,3.307142857142857,-2.2870881157080225,1.1666666666666667,2,1,8.400500252597853,-9.567166919264519
FQT|w,7,3.9806374771767574,3,-3.5311477343935795,1.524638518093631,3.346031746031746,-1.821393227938115,1.1666666666666667,3,2,-0.1674987165455178,-0.999167950121149
Fp~oW,7,3.910375965032898,3,-3.4608862222497203,0.6180339887498948,3.2817460317460316,-2.6637120429961367,1.1666666666666667,2,1,8.412204417640652,-9.578871084307318
Fyu{O,7,3.9278026587808466,3,-3.4783129159976687,0.6848581580551445,3.303174603174603,-2.6183164451194587,1.1666666666666667,2,1,8.399439303954054,-9.56610597062072
FfzM_,7,3.964419642009892,3,-3.514929899226714,0.9999999999999998,3.3269841269841267,-2.3269841269841267,1.1666666666666667,2,1,8.394227345128384,-9.56089401179505
FHN]w,7,3.9469832544842465,3,-3.4974935117010686,1.0000000000000002,3.315079365079365,-2.315079365079365,1.1666666666666667,3,2,0.42803275545102104,-1.5946994221176878
FyVwo,7,3.9694148059942362,3,-3.5199250632110584,1.5969841033004495,3.3388888888888886,-1.741904785588439,1.1666666666666667,3,2,-0.22085038177538396,-0.9458162848912828
F}th_,7,3.915437996148456,3,-3.465948253365278,0.7465441464382474,3.376984126984127,-2.6304399805458796,1.1666666666666667,2,1,8.362856248512049,-9.529522915178715
F|bJW,7,3.883996752001801,3,-3.434507009218623,1.1557994964562324,3.357142857142857,-2.201343360686625,1.1666666666666667,2,1,8.368748511424748,-9.535415178091414
F@^vo,7,3.89510651592753,3,-3.4456167731443523,0.7320508075688769,3.357142857142857,-2.6250920495739805,1.1666666666666667,2,1,8.37017323126839,-9.536839897935057
FBY~o,7,3.886065622854696,3,-3.4365758800715183,0.7419994754087635,3.357142857142857,-2.615143381734094,1.1666666666666667,2,1,8.369113549327286,-9.535780215993952
F~yOW,7,3.957118940067571,3,-3.507629197284393,0.9999999999999996,3.407936507936508,-2.4079365079365083,1.1666666666666667,2,1,8.357439232560758,-9.524105899227424
FI]tw,7,3.8912194578483867,3,-3.4417297150652084,1.2854302131012865,3.365079365079365,-2.079649151978079,1.1666666666666667,3,2,0.26888942934031057,-1.4355560960069773
F^nKG,7,3.8990989667538103,3,-3.449609223970632,1.16076627695491,3.365079365079365,-2.2043130881244553,1.1666666666666667,2,1,8.365603002828031,-9.532269669494697
Ftvh_,7,3.910830389138601,3,-3.4613406463554233,1.4659967807663647,3.376984126984127,-1.9109873462177622,1.1666666666666667,3,2,-8.326672684688674e-16,-1.1666666666666659
Fljwo,7,3.909145110329152,3,-3.4596553675459747,0.8579956565774214,3.376984126984127,-2.518988470406706,1.1666666666666667,3,2,0.6033721564474199,-1.7700388231140867
F`\tw,7,3.943380912562617,3,-3.493891169779439,0.9999999999999994,3.396031746031746,-2.3960317460317464,1.1666666666666667,2,1,8.360559255187388,-9.527225921854054
F`L~o,7,3.932953724032072,3,-3.483463981248894,1.3873106254768015,3.388095238095238,-2.0007846126184363,1.1666666666666667,2,1,8.363627535410643,-9.53029420207731
Fhe|o,7,3.8511075016761662,3,-3.4016177588929883,0.761124964397412,3.4166666666666665,-2.6555417022692547,1.3333333333333333,2,1,8.334135826144685,-9.667469159478019
Fxc{w,7,3.8557725066359883,3,-3.4062827638528104,1.3216371742632957,3.4166666666666665,-2.0950294924033708,1.3333333333333333,2,1,8.334014906815234,-9.667348240148568
Fnkpg,7,3.961820425681541,3,-3.512330682898363,1.2815609782922948,3.292929292929293,-2.0113683146369983,1.0,2,1,8.438082393327662,-9.438082393327662
Fhfww,7,3.921072417914721,3,-3.4715826751315433,1.1901752835595945,3.348412698412698,-2.1582374148531036,1.0,2,1,8.403081040718153,-9.403081040718153
FnTNG,7,3.908638283683351,3,-3.4591485409001725,0.7839383709459335,3.336507936507936,-2.5525695655620027,1.0,2,1,8.406527896105278,-9.406527896105278
F}qtO,7,3.917285993093534,3,-3.4677962503103563,0.999999999999998,3.348412698412698,-2.3484126984127,1.0,2,1,8.402784622325587,-9.402784622325587
FN^Sg,7,3.917285993093534,3,-3.4677962503103563,1.732050807568877,3.348412698412698,-1.616361890843821,1.0,2,1,8.40278462232559,-9.40278462232559
Fls{o,7,3.885404914242174,3,-3.435915171458996,1.0835684142283293,3.3825396825396825,-2.2989712683113535,1.1666666666666667,2,1,8.368680725369531,-9.535347392036197
Fh`}w,7,3.877352041776264,3,-3.4278622989930865,1.246979603717466,3.3825396825396825,-2.135560078822216,1.1666666666666667,2,1,8.368120537532484,-9.53478720419915
F@vng,7,3.860668630998418,3,-3.4111788882152405,0.946982631041872,3.3626984126984127,-2.415715781656541,1.1666666666666667,2,1,8.375622927651488,-9.542289594318154
FBfnW,7,3.889821909732174,3,-3.4403321669489957,0.899188489015739,3.3825396825396825,-2.4833511935239434,1.1666666666666667,2,1,8.369469267156397,-9.536135933823063
FxNgw,7,3.8780614221487784,3,-3.428571679365601,1.5834342247511186,3.3825396825396825,-1.799105457788564,1.1666666666666667,2,1,8.368084410148773,-9.53475107681544
FgF~o,7,3.8415254177133775,3,-3.3920356749301996,1.1639958052277852,3.3492063492063493,-2.185210543978564,1.1666666666666667,2,1,8.383307573187071,-9.549974239853738
FreVW,7,3.848217077589484,3,-3.3987273348063063,0.3273273097610137,3.342857142857143,-3.0155298330961293,1.1666666666666667,2,1,8.385164807134501,-9.551831473801167
FHf^o,7,3.817182470592909,3,-3.3676927278097315,1.1651136029480083,3.4206349206349205,-2.255521317686912,1.1666666666666667,2,1,8.340120108433638,-9.506786775100304
F^TmO,7,3.8287442457423424,3,-3.3792545029591645,0.9140121377992261,3.4285714285714284,-2.514559290772202,1.1666666666666667,2,1,8.336655185619541,-9.503321852286208
FltjG,7,3.8306336224671913,3,-3.3811438796840134,1.4449925262481849,3.4285714285714284,-1.9835789023232435,1.1666666666666667,2,1,8.336588742629896,-9.503255409296562
F@vvo,7,3.8069095074968806,3,-3.357419764713703,0.9099597626108011,3.4087301587301586,-2.4987703961193573,1.1666666666666667,2,1,8.34403804482144,-9.510704711488106
FFh}o,7,3.8026999466357605,3,-3.3532102038525826,1.0000000000000004,3.4087301587301586,-2.408730158730158,1.1666666666666667,2,1,8.343199060665878,-9.509865727332544
FHvTw,7,3.829225586646043,3,-3.379735843862865,0.7609822154097545,3.4285714285714284,-2.6675892131616736,1.1666666666666667,2,1,8.336615362680854,-9.50328202934752
FBnew,7,3.8144560280649076,3,-3.3649662852817297,0.8447340271536286,3.4166666666666665,-2.571932639513038,1.1666666666666667,2,1,8.339741652953958,-9.506408319620624
FXU]w,7,3.851107501676167,3,-3.4016177588929892,0.7611249643974122,3.4404761904761902,-2.679351226078778,1.1666666666666667,2,1,8.334135826144685,-9.500802492811351
FhNvO,7,3.8255731210651915,3,-3.376083378282014,1.2709054953631735,3.4285714285714284,-2.157665933208255,1.1666666666666667,2,1,8.33631609550757,-9.502982762174236
FYU\w,7,3.8480490658498105,3,-3.3985593230666327,1.1562941728669593,3.4404761904761902,-2.284182017609231,1.1666666666666667,2,1,8.333796053914007,-9.500462720580673
Ffw}_,7,3.8193892001093315,3,-3.369899457326153,1.5071945152529538,3.4206349206349205,-1.9134404053819667,1.1666666666666667,2,1,8.340056573704667,-9.506723240371333
F\VMo,7,3.76195019225855,3,-3.312460449475372,0.9999999999999998,3.4642857142857144,-2.4642857142857144,1.3333333333333333,2,1,8.30795135352626,-9.641284686859594
FJe~O,7,3.759365513699031,3,-3.309875770915853,1.2469796037174672,3.4642857142857144,-2.2173061105682472,1.3333333333333333,2,1,8.30757270158599,-9.640906034919324
FIm~_,7,3.759375694371825,3,-3.3098859515886465,1.1911607341154862,3.4642857142857144,-2.2731249801702282,1.3333333333333333,2,1,8.307572744562973,-9.640906077896307
Floxw,7,3.7844664590084633,3,-3.3349767162252855,1.2719730313302609,3.4761904761904763,-2.204217444860215,1.3333333333333333,2,1,8.305019942443032,-9.638353275776366
Fb]lg,7,3.7784571182583897,3,-3.3289673754752114,0.9999999999999977,3.4761904761904763,-2.4761904761904785,1.3333333333333333,2,1,8.304735881694791,-9.638069215028125
FbY|o,7,3.7784571182583893,3,-3.3289673754752114,0.7108314535516895,3.4761904761904763,-2.765359022638787,1.3333333333333333,2,1,8.304735881694791,-9.638069215028125
FzeRW,7,3.7643693936488516,3,-3.3148796508656737,0.48980007820560956,3.4642857142857144,-2.9744856360801046,1.3333333333333333,2,1,8.308392033210643,-9.641725366543977
F~~I?,7,4.474147762454945,3,-4.024658019671767,0.5099514251288817,3.1104617604617606,-2.6005103353328787,1.0,2,1,8.24103605421665,-9.24103605421665
FB\|w,7,4.463573788834536,3,-4.014084046051358,0.7880274680515821,3.172222222222222,-2.38419475417064,1.1666666666666667,3,2,-0.29959698932639633,-0.8670696773402704
Fsmtw,7,4.420551065638041,3,-3.9710613228548635,0.4524322805693742,3.1564213564213564,-2.703989075851982,1.0,2,1,8.209909764951266,-9.209909764951266
FB\~W,7,4.406922402186602,3,-3.957432659403424,0.758069035008517,3.2111111111111112,-2.4530420761025944,1.1666666666666667,3,2,-1.2932770089221779e-15,-1.1666666666666654
FK\zw,7,4.449489742783179,3,-4.000000000000001,0.9999999999999998,3.25,-2.25,1.1666666666666667,3,2,-0.28473522115615335,-0.8819314455105134
F~{Wo,7,4.404046996464428,3,-3.9545572536812506,0.8176304210520844,3.1166666666666667,-2.299036245614582,1.0,2,1,8.26351550433655,-9.26351550433655
F~~B?,7,4.387619058475415,3,-3.938129315692237,0.6180339887498951,3.173953823953824,-2.5559198352039285,1.0,2,1,8.219264347498447,-9.219264347498447
F~{sO,7,4.3722813232690125,3,-3.9227915804858347,1.0000000000000007,3.231746031746032,-2.231746031746031,1.1666666666666667,3,2,-0.26794919243112303,-0.8987174742355437
F}~KO,7,4.372281323269014,3,-3.9227915804858364,0.4142135623730948,3.1136363636363638,-2.699422801263269,1.0,2,1,8.273556678180416,-9.273556678180416
F}vUO,7,4.335303923809421,3,-3.8858141810262428,0.6180339887498949,3.176984126984127,-2.558950138234232,1.0,2,1,8.235620567227658,-9.235620567227658
Fse~W,7,4.310209794952128,3,-3.8607200521689498,0.8663847115945743,3.223953823953824,-2.3575691123592497,1.0,2,1,8.194571307105026,-9.194571307105026
Fsq|w,7,4.323023094529961,3,-3.873533351746783,0.89907847794299,3.235858585858586,-2.336780107915596,1.0,2,1,8.19154481694374,-9.19154481694374
Fyv{O,7,4.286003781828524,3,-3.836514039045346,0.8098203581095279,3.2714285714285714,-2.4616082133190433,1.1666666666666667,2,1,8.153238408779082,-9.319905075445748
Fyvz?,7,4.280591108060949,3,-3.831101365277771,1.0858959434674642,3.2897546897546897,-2.2038587462872252,1.0,2,1,8.157298785178458,-9.157298785178458
Fse~o,7,4.260862631635522,3,-3.811372888852344,0.7835836798059223,3.26991341991342,-2.4863297401074975,1.0,2,1,8.164569989146953,-9.164569989146953
FFn]o,7,4.267200583411251,3,-3.817710840628073,0.6694513247620325,3.277849927849928,-2.6083986030878954,1.0,2,1,8.160384004897962,-9.160384004897962
F~{WW,7,4.318743858453534,3,-3.8692541156703557,1.344059037635251,3.320707070707071,-1.97664803307182,1.0,2,1,8.15194937302711,-9.15194937302711
FztxG,7,4.237244735310796,3,-3.787754992527618,0.9170066680634396,3.318253968253968,-2.4012473001905286,1.1666666666666667,2,1,8.123038702944976,-9.289705369611642
FD\~W,7,4.255262235325976,3,-3.805772492542798,0.770992665628189,3.33015873015873,-2.5591660645305407,1.1666666666666667,2,1,8.120605868527877,-9.287272535194543
